timeStamp,departureDay,distance
15:58:00,Thursday,1090
15:59:00,Thursday,1090
16:00:00,Thursday,1090
16:01:00,Thursday,1090
16:01:00,Thursday,1117
16:01:00,Thursday,1113
16:01:00,Thursday,1103
16:01:00,Thursday,1092
16:01:00,Thursday,1082
16:02:00,Thursday,1082
16:02:00,Thursday,1081
16:03:00,Thursday,1082
16:03:00,Thursday,1076
16:03:00,Thursday,1065
16:04:00,Thursday,1065
16:04:00,Thursday,1065
16:05:00,Thursday,1065
16:05:00,Thursday,1045
16:05:00,Thursday,1005
16:05:00,Thursday,904
16:05:00,Thursday,904
16:06:00,Thursday,904
16:06:00,Thursday,1000
16:06:00,Thursday,751
16:06:00,Thursday,751
16:06:00,Thursday,842
16:06:00,Thursday,700
16:06:00,Thursday,700
16:07:00,Thursday,700
16:07:00,Thursday,602
16:07:00,Thursday,600
16:07:00,Thursday,581
16:07:00,Thursday,539
16:07:00,Thursday,538
16:08:00,Thursday,538
16:08:00,Thursday,536
16:09:00,Thursday,536
16:09:00,Thursday,499
16:09:00,Thursday,393
16:10:00,Thursday,393
16:10:00,Thursday,381
16:10:00,Thursday,316
16:11:00,Thursday,316
16:11:00,Thursday,293
16:11:00,Thursday,285
16:11:00,Thursday,272
16:12:00,Thursday,272
16:12:00,Thursday,255
16:12:00,Thursday,240
16:13:00,Thursday,240
16:13:00,Thursday,192
16:14:00,Thursday,192
16:14:00,Thursday,169
16:14:00,Thursday,145
16:15:00,Thursday,145
16:15:00,Thursday,108
16:15:00,Thursday,87
16:15:00,Thursday,50
16:15:00,Thursday,0
16:15:00,Thursday,3
16:15:00,Thursday,13
16:16:00,Thursday,13
16:16:00,Thursday,37
16:17:00,Thursday,117
16:17:00,Thursday,218
16:56:00,Thursday,1103
16:57:00,Thursday,1103
16:58:00,Thursday,1103
16:59:00,Thursday,1103
17:00:00,Thursday,1103
17:01:00,Thursday,1103
17:01:00,Thursday,1117
17:01:00,Thursday,1103
17:01:00,Thursday,1090
17:01:00,Thursday,1083
17:01:00,Thursday,1079
17:02:00,Thursday,1079
17:02:00,Thursday,1079
17:02:00,Thursday,1078
17:02:00,Thursday,1077
17:02:00,Thursday,1063
17:02:00,Thursday,1046
17:02:00,Thursday,1044
17:03:00,Thursday,1044
17:03:00,Thursday,1011
17:03:00,Thursday,1007
17:03:00,Thursday,1000
17:03:00,Thursday,997
17:03:00,Thursday,985
17:04:00,Thursday,985
17:04:00,Thursday,942
17:04:00,Thursday,907
17:04:00,Thursday,846
17:05:00,Thursday,846
17:05:00,Thursday,806
17:05:00,Thursday,802
17:05:00,Thursday,802
17:06:00,Thursday,802
17:06:00,Thursday,748
17:06:00,Thursday,703
17:07:00,Thursday,703
17:07:00,Thursday,601
17:07:00,Thursday,582
17:07:00,Thursday,579
17:08:00,Thursday,579
17:08:00,Thursday,574
17:08:00,Thursday,521
17:09:00,Thursday,521
17:09:00,Thursday,499
17:09:00,Thursday,494
17:09:00,Thursday,489
17:09:00,Thursday,396
17:10:00,Thursday,396
17:10:00,Thursday,335
17:11:00,Thursday,335
17:11:00,Thursday,315
17:11:00,Thursday,294
17:11:00,Thursday,277
17:11:00,Thursday,262
17:11:00,Thursday,255
17:12:00,Thursday,255
17:12:00,Thursday,214
17:12:00,Thursday,211
17:13:00,Thursday,211
17:13:00,Thursday,195
17:13:00,Thursday,194
17:13:00,Thursday,169
17:13:00,Thursday,153
17:14:00,Thursday,153
17:15:00,Thursday,153
17:15:00,Thursday,153
17:15:00,Thursday,127
17:15:00,Thursday,126
17:16:00,Thursday,122
17:16:00,Thursday,122
17:16:00,Thursday,113
17:16:00,Thursday,93
17:16:00,Thursday,68
17:16:00,Thursday,48
17:16:00,Thursday,45
17:16:00,Thursday,21
17:16:00,Thursday,9
17:16:00,Thursday,3
17:16:00,Thursday,8
17:17:00,Thursday,8
17:17:00,Thursday,10
17:17:00,Thursday,17
17:17:00,Thursday,41
17:18:00,Thursday,46
17:56:00,Thursday,1113
17:57:00,Thursday,1113
17:58:00,Thursday,1113
17:59:00,Thursday,1113
18:00:00,Thursday,1113
18:01:00,Thursday,1113
18:01:00,Thursday,1110
18:01:00,Thursday,1106
18:02:00,Thursday,1106
18:02:00,Thursday,1121
18:03:00,Thursday,1121
18:03:00,Thursday,1102
18:03:00,Thursday,1101
18:03:00,Thursday,1100
18:03:00,Thursday,1093
18:03:00,Thursday,1088
18:04:00,Thursday,1088
18:04:00,Thursday,1078
18:04:00,Thursday,1076
18:04:00,Thursday,1069
18:04:00,Thursday,1067
18:05:00,Thursday,1067
18:05:00,Thursday,1059
18:05:00,Thursday,1052
18:05:00,Thursday,1045
18:06:00,Thursday,1045
18:06:00,Thursday,1037
18:06:00,Thursday,1009
18:06:00,Thursday,1000
18:06:00,Thursday,996
18:06:00,Thursday,960
18:07:00,Thursday,960
18:07:00,Thursday,941
18:07:00,Thursday,894
18:08:00,Thursday,894
18:08:00,Thursday,843
18:08:00,Thursday,797
18:08:00,Thursday,795
18:08:00,Thursday,793
18:08:00,Thursday,690
18:09:00,Thursday,690
18:09:00,Thursday,589
18:09:00,Thursday,581
18:10:00,Thursday,581
18:10:00,Thursday,534
18:10:00,Thursday,534
18:11:00,Thursday,534
18:11:00,Thursday,487
18:11:00,Thursday,465
18:12:00,Thursday,465
18:12:00,Thursday,386
18:13:00,Thursday,386
18:13:00,Thursday,386
18:13:00,Thursday,314
18:13:00,Thursday,284
18:13:00,Thursday,268
18:13:00,Thursday,266
18:14:00,Thursday,266
18:14:00,Thursday,248
18:14:00,Thursday,181
18:14:00,Thursday,169
18:15:00,Thursday,169
18:15:00,Thursday,115
18:16:00,Thursday,115
18:16:00,Thursday,112
18:16:00,Thursday,106
18:16:00,Thursday,97
18:16:00,Thursday,78
18:16:00,Thursday,49
18:16:00,Thursday,1
18:16:00,Thursday,1
18:16:00,Thursday,3
18:17:00,Thursday,22
18:18:00,Thursday,35
18:18:00,Thursday,123
18:56:00,Thursday,1110
18:57:00,Thursday,1110
18:58:00,Thursday,1110
18:59:00,Thursday,1110
19:00:00,Thursday,1110
19:01:00,Thursday,1110
19:01:00,Thursday,1090
19:01:00,Thursday,1090
19:02:00,Thursday,1090
19:02:00,Thursday,1102
19:02:00,Thursday,1100
19:02:00,Thursday,1091
19:02:00,Thursday,1088
19:02:00,Thursday,1087
19:02:00,Thursday,1076
19:03:00,Thursday,1076
19:03:00,Thursday,1079
19:03:00,Thursday,1070
19:03:00,Thursday,1065
19:04:00,Thursday,1065
19:05:00,Thursday,1065
19:05:00,Thursday,1065
19:05:00,Thursday,1059
19:05:00,Thursday,1051
19:05:00,Thursday,1041
19:05:00,Thursday,1033
19:05:00,Thursday,999
19:05:00,Thursday,992
19:05:00,Thursday,956
19:06:00,Thursday,956
19:06:00,Thursday,889
19:07:00,Thursday,889
19:07:00,Thursday,841
19:07:00,Thursday,798
19:07:00,Thursday,788
19:07:00,Thursday,788
19:08:00,Thursday,788
19:08:00,Thursday,685
19:08:00,Thursday,650
19:09:00,Thursday,584
19:09:00,Thursday,579
19:09:00,Thursday,531
19:09:00,Thursday,529
19:09:00,Thursday,479
19:10:00,Thursday,479
19:10:00,Thursday,378
19:10:00,Thursday,321
19:10:00,Thursday,315
19:11:00,Thursday,315
19:11:00,Thursday,278
19:11:00,Thursday,271
19:12:00,Thursday,271
19:12:00,Thursday,265
19:12:00,Thursday,200
19:13:00,Thursday,200
19:13:00,Thursday,177
19:13:00,Thursday,167
19:14:00,Thursday,133
19:14:00,Thursday,121
19:14:00,Thursday,73
19:15:00,Thursday,47
19:15:00,Thursday,3
19:15:00,Thursday,2
19:16:00,Thursday,27
19:17:00,Thursday,131
19:56:00,Thursday,1108
19:57:00,Thursday,1108
19:58:00,Thursday,1108
19:59:00,Thursday,1108
20:00:00,Thursday,1108
20:01:00,Thursday,1108
20:01:00,Thursday,1096
20:01:00,Thursday,1094
20:01:00,Thursday,1114
20:01:00,Thursday,1119
20:02:00,Thursday,1119
20:02:00,Thursday,1119
20:02:00,Thursday,1099
20:03:00,Thursday,1089
20:03:00,Thursday,1072
20:03:00,Thursday,1041
20:04:00,Thursday,1041
20:04:00,Thursday,1002
20:04:00,Thursday,999
20:04:00,Thursday,898
20:04:00,Thursday,898
20:05:00,Thursday,898
20:05:00,Thursday,838
20:05:00,Thursday,794
20:05:00,Thursday,783
20:05:00,Thursday,692
20:06:00,Thursday,586
20:06:00,Thursday,579
20:06:00,Thursday,575
20:06:00,Thursday,574
20:06:00,Thursday,517
20:06:00,Thursday,481
20:07:00,Thursday,481
20:07:00,Thursday,373
20:07:00,Thursday,309
20:07:00,Thursday,269
20:08:00,Thursday,269
20:08:00,Thursday,257
20:08:00,Thursday,244
20:08:00,Thursday,238
20:09:00,Thursday,238
20:09:00,Thursday,166
20:09:00,Thursday,131
20:09:00,Thursday,127
20:09:00,Thursday,109
20:09:00,Thursday,61
20:10:00,Thursday,61
20:10:00,Thursday,49
20:10:00,Thursday,5
20:10:00,Thursday,5
20:10:00,Thursday,4
20:10:00,Thursday,40
20:11:00,Thursday,40
20:11:00,Thursday,62
20:12:00,Thursday,62
20:12:00,Thursday,140
20:56:00,Thursday,1110
20:57:00,Thursday,1110
20:58:00,Thursday,1110
20:59:00,Thursday,1110
21:00:00,Thursday,1110
21:01:00,Thursday,1110
21:01:00,Thursday,1090
21:01:00,Thursday,1093
21:01:00,Thursday,1118
21:01:00,Thursday,1121
21:01:00,Thursday,1104
21:01:00,Thursday,1101
21:01:00,Thursday,1090
21:02:00,Thursday,1090
21:02:00,Thursday,1075
21:02:00,Thursday,1073
21:02:00,Thursday,1061
21:02:00,Thursday,1059
21:02:00,Thursday,1044
21:02:00,Thursday,1042
21:02:00,Thursday,1004
21:03:00,Thursday,1004
21:03:00,Thursday,999
21:03:00,Thursday,960
21:03:00,Thursday,940
21:03:00,Thursday,899
21:03:00,Thursday,843
21:03:00,Thursday,797
21:03:00,Thursday,781
21:04:00,Thursday,781
21:04:00,Thursday,696
21:05:00,Thursday,696
21:05:00,Thursday,595
21:05:00,Thursday,572
21:05:00,Thursday,533
21:05:00,Thursday,522
21:05:00,Thursday,493
21:05:00,Thursday,488
21:05:00,Thursday,391
21:06:00,Thursday,391
21:06:00,Thursday,316
21:06:00,Thursday,288
21:06:00,Thursday,255
21:07:00,Thursday,255
21:07:00,Thursday,218
21:07:00,Thursday,184
21:07:00,Thursday,170
21:07:00,Thursday,124
21:08:00,Thursday,106
21:08:00,Thursday,83
21:08:00,Thursday,47
21:08:00,Thursday,11
21:08:00,Thursday,18
21:08:00,Thursday,121
08:24:00,Saturday,317
08:24:00,Saturday,276
08:24:00,Saturday,276
08:25:00,Saturday,276
08:25:00,Saturday,259
08:26:00,Saturday,259
08:26:00,Saturday,246
08:26:00,Saturday,235
08:26:00,Saturday,230
08:26:00,Saturday,219
08:27:00,Saturday,219
08:27:00,Saturday,200
08:27:00,Saturday,174
08:27:00,Saturday,169
08:28:00,Saturday,169
08:28:00,Saturday,140
08:28:00,Saturday,134
08:29:00,Saturday,134
08:29:00,Saturday,116
08:29:00,Saturday,104
08:30:00,Saturday,104
08:30:00,Saturday,92
08:30:00,Saturday,68
08:30:00,Saturday,33
08:30:00,Saturday,10
08:30:00,Saturday,1
08:31:00,Saturday,1
08:32:00,Saturday,67
08:32:00,Saturday,169
09:16:00,Saturday,1112
09:17:00,Saturday,1112
09:18:00,Saturday,1112
09:19:00,Saturday,1112
09:19:00,Saturday,1090
09:19:00,Saturday,1116
09:19:00,Saturday,1122
09:20:00,Saturday,1122
09:20:00,Saturday,1104
09:20:00,Saturday,1103
09:20:00,Saturday,1099
09:20:00,Saturday,1090
09:20:00,Saturday,1083
09:21:00,Saturday,1083
09:21:00,Saturday,1082
09:21:00,Saturday,1074
09:21:00,Saturday,1071
09:21:00,Saturday,1063
09:21:00,Saturday,1061
09:21:00,Saturday,1048
09:21:00,Saturday,1042
09:22:00,Saturday,1042
09:22:00,Saturday,1021
09:22:00,Saturday,1015
09:22:00,Saturday,1010
09:22:00,Saturday,1000
09:22:00,Saturday,998
09:22:00,Saturday,973
09:22:00,Saturday,943
09:22:00,Saturday,931
09:23:00,Saturday,931
09:23:00,Saturday,905
09:23:00,Saturday,895
09:23:00,Saturday,841
09:23:00,Saturday,803
09:23:00,Saturday,794
09:23:00,Saturday,785
09:24:00,Saturday,785
09:24:00,Saturday,691
09:24:00,Saturday,589
09:24:00,Saturday,582
09:25:00,Saturday,582
09:25:00,Saturday,577
09:25:00,Saturday,570
09:25:00,Saturday,527
09:26:00,Saturday,527
09:27:00,Saturday,527
09:27:00,Saturday,527
09:28:00,Saturday,527
09:28:00,Saturday,388
09:28:00,Saturday,283
09:28:00,Saturday,273
09:29:00,Saturday,273
09:30:00,Saturday,266
09:30:00,Saturday,222
09:30:00,Saturday,220
09:30:00,Saturday,196
09:30:00,Saturday,196
09:31:00,Saturday,196
09:31:00,Saturday,182
09:32:00,Saturday,182
09:32:00,Saturday,169
09:32:00,Saturday,152
09:33:00,Saturday,109
09:33:00,Saturday,78
09:33:00,Saturday,49
09:33:00,Saturday,11
09:33:00,Saturday,26
09:34:00,Saturday,177
09:34:00,Saturday,232
10:01:00,Saturday,1100
10:01:00,Saturday,1091
10:02:00,Saturday,1091
10:02:00,Saturday,1110
10:02:00,Saturday,1116
10:02:00,Saturday,1123
10:03:00,Saturday,1123
10:03:00,Saturday,1106
10:04:00,Saturday,1105
10:04:00,Saturday,1105
10:04:00,Saturday,1100
10:04:00,Saturday,1094
10:04:00,Saturday,1094
10:04:00,Saturday,1092
10:05:00,Saturday,1092
10:05:00,Saturday,1082
10:05:00,Saturday,1076
10:05:00,Saturday,1068
10:05:00,Saturday,1065
10:05:00,Saturday,1062
10:06:00,Saturday,1062
10:06:00,Saturday,1048
10:06:00,Saturday,1043
10:06:00,Saturday,1032
10:06:00,Saturday,1017
10:07:00,Saturday,1017
10:07:00,Saturday,998
10:07:00,Saturday,986
10:07:00,Saturday,939
10:07:00,Saturday,886
10:07:00,Saturday,846
10:07:00,Saturday,785
10:07:00,Saturday,782
10:08:00,Saturday,782
10:09:00,Saturday,684
10:09:00,Saturday,652
10:09:00,Saturday,646
10:09:00,Saturday,634
10:09:00,Saturday,582
10:09:00,Saturday,571
10:09:00,Saturday,520
10:10:00,Saturday,520
10:10:00,Saturday,489
10:10:00,Saturday,478
10:10:00,Saturday,374
10:11:00,Saturday,374
10:11:00,Saturday,316
10:11:00,Saturday,271
10:11:00,Saturday,255
10:11:00,Saturday,244
10:12:00,Saturday,244
10:12:00,Saturday,180
10:12:00,Saturday,168
10:12:00,Saturday,109
10:12:00,Saturday,108
10:13:00,Saturday,108
10:13:00,Saturday,106
10:13:00,Saturday,67
10:13:00,Saturday,46
10:14:00,Saturday,46
10:14:00,Saturday,2
10:14:00,Saturday,10
10:14:00,Saturday,35
10:14:00,Saturday,140
10:14:00,Saturday,162
10:14:00,Saturday,182
10:35:00,Saturday,8211
11:01:00,Saturday,4321
11:01:00,Saturday,4266
11:01:00,Saturday,4223
11:01:00,Saturday,4214
11:01:00,Saturday,4182
11:01:00,Saturday,4111
11:01:00,Saturday,4015
11:01:00,Saturday,3908
11:01:00,Saturday,3795
11:02:00,Saturday,3795
11:02:00,Saturday,3689
11:02:00,Saturday,3583
11:02:00,Saturday,3481
11:02:00,Saturday,3376
11:02:00,Saturday,3168
11:03:00,Saturday,3168
11:03:00,Saturday,3065
11:03:00,Saturday,2951
11:03:00,Saturday,2834
11:03:00,Saturday,2718
11:03:00,Saturday,2590
11:03:00,Saturday,2470
11:04:00,Saturday,2470
11:04:00,Saturday,2361
11:04:00,Saturday,2261
11:04:00,Saturday,2163
11:04:00,Saturday,2065
11:04:00,Saturday,1966
11:04:00,Saturday,1867
11:05:00,Saturday,1867
11:05:00,Saturday,1768
11:05:00,Saturday,1645
11:05:00,Saturday,1542
11:05:00,Saturday,1444
11:05:00,Saturday,1329
11:06:00,Saturday,1329
11:06:00,Saturday,1223
11:06:00,Saturday,1118
11:06:00,Saturday,1056
11:06:00,Saturday,1045
11:06:00,Saturday,1041
11:07:00,Saturday,1041
11:07:00,Saturday,982
11:07:00,Saturday,913
11:07:00,Saturday,838
11:08:00,Saturday,838
11:08:00,Saturday,758
11:08:00,Saturday,675
11:08:00,Saturday,613
11:16:00,Saturday,1105
11:16:00,Saturday,1104
11:16:00,Saturday,1102
11:16:00,Saturday,1088
11:17:00,Saturday,1088
11:17:00,Saturday,1082
11:17:00,Saturday,1075
11:17:00,Saturday,1069
11:17:00,Saturday,1060
11:17:00,Saturday,1057
11:17:00,Saturday,1046
11:17:00,Saturday,1043
11:18:00,Saturday,1043
11:18:00,Saturday,1024
11:18:00,Saturday,998
11:18:00,Saturday,940
11:19:00,Saturday,940
11:19:00,Saturday,844
11:19:00,Saturday,784
11:20:00,Saturday,784
11:20:00,Saturday,743
11:20:00,Saturday,640
11:20:00,Saturday,581
11:21:00,Saturday,573
11:21:00,Saturday,540
11:21:00,Saturday,531
11:21:00,Saturday,522
11:22:00,Saturday,522
11:22:00,Saturday,489
11:22:00,Saturday,438
11:22:00,Saturday,363
11:23:00,Saturday,363
11:23:00,Saturday,333
11:23:00,Saturday,316
11:23:00,Saturday,255
11:24:00,Saturday,255
11:24:00,Saturday,243
11:24:00,Saturday,233
11:24:00,Saturday,168
11:24:00,Saturday,132
11:25:00,Saturday,132
11:25:00,Saturday,122
11:25:00,Saturday,120
11:25:00,Saturday,65
11:25:00,Saturday,45
11:26:00,Saturday,45
11:26:00,Saturday,28
11:26:00,Saturday,10
11:26:00,Saturday,76
11:26:00,Saturday,178
12:03:00,Saturday,1039
12:04:00,Saturday,1039
12:04:00,Saturday,1014
12:04:00,Saturday,996
12:04:00,Saturday,949
12:05:00,Saturday,949
12:05:00,Saturday,894
12:05:00,Saturday,845
12:05:00,Saturday,794
12:05:00,Saturday,783
12:06:00,Saturday,783
12:06:00,Saturday,692
12:06:00,Saturday,590
12:06:00,Saturday,583
12:06:00,Saturday,574
12:07:00,Saturday,573
12:07:00,Saturday,523
12:07:00,Saturday,486
12:07:00,Saturday,383
12:08:00,Saturday,383
12:08:00,Saturday,316
12:08:00,Saturday,281
12:08:00,Saturday,281
12:09:00,Saturday,281
12:10:00,Saturday,281
12:10:00,Saturday,267
12:10:00,Saturday,258
12:11:00,Saturday,258
12:11:00,Saturday,178
12:11:00,Saturday,170
12:11:00,Saturday,139
12:12:00,Saturday,139
12:12:00,Saturday,130
12:12:00,Saturday,115
12:13:00,Saturday,115
12:13:00,Saturday,77
12:13:00,Saturday,47
12:13:00,Saturday,7
12:14:00,Saturday,7
12:14:00,Saturday,26
12:15:00,Saturday,127
12:16:00,Saturday,127
13:01:00,Saturday,1105
13:01:00,Saturday,1107
13:01:00,Saturday,1114
13:01:00,Saturday,1121
13:02:00,Saturday,1121
13:02:00,Saturday,1105
13:02:00,Saturday,1099
13:02:00,Saturday,1094
13:03:00,Saturday,1094
13:03:00,Saturday,1079
13:03:00,Saturday,1069
13:04:00,Saturday,1069
13:04:00,Saturday,1038
13:04:00,Saturday,994
13:04:00,Saturday,893
13:05:00,Saturday,893
13:05:00,Saturday,1072
13:05:00,Saturday,1067
13:05:00,Saturday,1047
13:05:00,Saturday,1000
13:05:00,Saturday,940
13:05:00,Saturday,841
13:05:00,Saturday,792
13:06:00,Saturday,792
13:07:00,Saturday,792
13:08:00,Saturday,792
13:08:00,Saturday,640
13:08:00,Saturday,581
13:08:00,Saturday,569
13:08:00,Saturday,521
13:08:00,Saturday,501
13:08:00,Saturday,489
13:09:00,Saturday,420
13:09:00,Saturday,317
13:10:00,Saturday,317
13:10:00,Saturday,276
13:10:00,Saturday,262
13:11:00,Saturday,262
13:11:00,Saturday,262
13:12:00,Saturday,262
13:12:00,Saturday,112
13:12:00,Saturday,112
13:12:00,Saturday,152
13:12:00,Saturday,122
13:12:00,Saturday,108
13:13:00,Saturday,108
13:13:00,Saturday,49
13:13:00,Saturday,9
13:13:00,Saturday,2
13:14:00,Saturday,2
13:14:00,Saturday,48
13:14:00,Saturday,48
13:15:00,Saturday,91
13:15:00,Saturday,172
13:15:00,Saturday,197
14:01:00,Saturday,822
14:01:00,Saturday,839
14:01:00,Saturday,943
14:02:00,Saturday,943
14:02:00,Saturday,996
14:02:00,Saturday,1015
14:02:00,Saturday,1022
14:02:00,Saturday,1056
14:03:00,Saturday,1056
14:03:00,Saturday,1086
14:03:00,Saturday,1089
14:04:00,Saturday,1089
14:05:00,Saturday,1103
14:05:00,Saturday,1091
14:05:00,Saturday,1089
14:05:00,Saturday,1114
14:06:00,Saturday,1114
14:06:00,Saturday,1116
14:06:00,Saturday,1092
14:06:00,Saturday,1091
14:07:00,Saturday,1091
14:07:00,Saturday,1088
14:07:00,Saturday,1084
14:07:00,Saturday,1076
14:07:00,Saturday,1071
14:07:00,Saturday,1062
14:08:00,Saturday,1062
14:08:00,Saturday,1057
14:08:00,Saturday,1052
14:08:00,Saturday,1044
14:08:00,Saturday,1023
14:09:00,Saturday,999
14:09:00,Saturday,995
14:09:00,Saturday,960
14:10:00,Saturday,960
14:10:00,Saturday,939
14:10:00,Saturday,844
14:10:00,Saturday,833
14:10:00,Saturday,782
14:10:00,Saturday,730
14:11:00,Saturday,730
14:11:00,Saturday,627
14:11:00,Saturday,582
14:11:00,Saturday,527
14:11:00,Saturday,526
14:12:00,Saturday,526
14:13:00,Saturday,526
14:13:00,Saturday,503
14:13:00,Saturday,424
14:14:00,Saturday,424
14:14:00,Saturday,320
14:14:00,Saturday,315
14:14:00,Saturday,260
14:15:00,Saturday,260
14:15:00,Saturday,260
14:15:00,Saturday,256
14:15:00,Saturday,219
14:15:00,Saturday,169
14:16:00,Saturday,169
14:16:00,Saturday,118
14:16:00,Saturday,108
14:16:00,Saturday,47
14:16:00,Saturday,17
14:17:00,Saturday,17
14:17:00,Saturday,11
14:17:00,Saturday,84
14:17:00,Saturday,189
14:57:00,Saturday,1106
14:58:00,Saturday,1106
14:59:00,Saturday,1106
15:00:00,Saturday,1106
15:01:00,Saturday,1106
15:01:00,Saturday,1090
15:01:00,Saturday,1117
15:02:00,Saturday,1117
15:02:00,Saturday,1090
15:02:00,Saturday,1090
15:02:00,Saturday,1116
15:02:00,Saturday,1122
15:03:00,Saturday,1122
15:04:00,Saturday,1122
15:04:00,Saturday,1104
15:04:00,Saturday,1095
15:04:00,Saturday,1090
15:04:00,Saturday,1079
15:04:00,Saturday,1074
15:04:00,Saturday,1066
15:05:00,Saturday,1066
15:05:00,Saturday,1060
15:05:00,Saturday,1061
15:05:00,Saturday,1058
15:05:00,Saturday,1046
15:05:00,Saturday,1042
15:05:00,Saturday,1035
15:06:00,Saturday,1035
15:07:00,Saturday,951
15:07:00,Saturday,893
15:07:00,Saturday,842
15:08:00,Saturday,842
15:08:00,Saturday,805
15:08:00,Saturday,791
15:08:00,Saturday,784
15:08:00,Saturday,689
15:09:00,Saturday,689
15:09:00,Saturday,587
15:09:00,Saturday,580
15:09:00,Saturday,571
15:09:00,Saturday,540
15:10:00,Saturday,540
15:11:00,Saturday,540
15:11:00,Saturday,485
15:11:00,Saturday,473
15:12:00,Saturday,473
15:12:00,Saturday,384
15:12:00,Saturday,316
15:12:00,Saturday,282
15:13:00,Saturday,282
15:13:00,Saturday,272
15:14:00,Saturday,239
15:15:00,Saturday,239
15:15:00,Saturday,176
15:15:00,Saturday,166
15:15:00,Saturday,72
15:15:00,Saturday,46
15:15:00,Saturday,1
15:16:00,Saturday,1
15:16:00,Saturday,17
15:16:00,Saturday,30
15:17:00,Saturday,68
15:17:00,Saturday,134
15:56:00,Saturday,1108
15:57:00,Saturday,1108
15:58:00,Saturday,1108
15:59:00,Saturday,1108
16:00:00,Saturday,1108
16:01:00,Saturday,1108
16:01:00,Saturday,1090
16:01:00,Saturday,1096
16:01:00,Saturday,1098
16:01:00,Saturday,1112
16:01:00,Saturday,1123
16:02:00,Saturday,1123
16:02:00,Saturday,1105
16:02:00,Saturday,1104
16:02:00,Saturday,1103
16:02:00,Saturday,1096
16:02:00,Saturday,1095
16:02:00,Saturday,1092
16:03:00,Saturday,1092
16:03:00,Saturday,1082
16:03:00,Saturday,1068
16:04:00,Saturday,1068
16:05:00,Saturday,1068
16:05:00,Saturday,1062
16:05:00,Saturday,897
16:05:00,Saturday,894
16:05:00,Saturday,857
16:05:00,Saturday,857
16:05:00,Saturday,796
16:06:00,Saturday,796
16:06:00,Saturday,796
16:06:00,Saturday,693
16:07:00,Saturday,592
16:07:00,Saturday,794
16:07:00,Saturday,580
16:07:00,Saturday,574
16:07:00,Saturday,530
16:07:00,Saturday,491
16:07:00,Saturday,489
16:08:00,Saturday,489
16:08:00,Saturday,390
16:08:00,Saturday,325
16:09:00,Saturday,325
16:09:00,Saturday,317
16:09:00,Saturday,316
16:09:00,Saturday,312
16:09:00,Saturday,290
16:10:00,Saturday,290
16:10:00,Saturday,270
16:10:00,Saturday,266
16:11:00,Saturday,266
16:11:00,Saturday,188
16:12:00,Saturday,170
16:12:00,Saturday,123
16:12:00,Saturday,119
16:13:00,Saturday,119
16:13:00,Saturday,110
16:13:00,Saturday,86
16:13:00,Saturday,48
16:13:00,Saturday,4
16:14:00,Saturday,4
16:14:00,Saturday,15
16:15:00,Saturday,15
16:15:00,Saturday,39
16:15:00,Saturday,72
16:15:00,Saturday,116
17:01:00,Saturday,1119
17:01:00,Saturday,1117
17:01:00,Saturday,1103
17:01:00,Saturday,1102
17:01:00,Saturday,1093
17:01:00,Saturday,1089
17:02:00,Saturday,1081
17:02:00,Saturday,1066
17:03:00,Saturday,1064
17:03:00,Saturday,1061
17:03:00,Saturday,1063
17:03:00,Saturday,1058
17:03:00,Saturday,1053
17:03:00,Saturday,1047
17:03:00,Saturday,1046
17:03:00,Saturday,1046
17:03:00,Saturday,1043
17:04:00,Saturday,1043
17:04:00,Saturday,1033
17:04:00,Saturday,988
17:04:00,Saturday,946
17:04:00,Saturday,942
17:04:00,Saturday,889
17:05:00,Saturday,889
17:05:00,Saturday,846
17:05:00,Saturday,807
17:05:00,Saturday,787
17:05:00,Saturday,784
17:06:00,Saturday,784
17:06:00,Saturday,686
17:07:00,Saturday,686
17:07:00,Saturday,582
17:07:00,Saturday,573
17:07:00,Saturday,529
17:07:00,Saturday,528
17:07:00,Saturday,527
17:08:00,Saturday,527
17:08:00,Saturday,477
17:08:00,Saturday,376
17:09:00,Saturday,376
17:09:00,Saturday,330
17:09:00,Saturday,317
17:09:00,Saturday,274
17:09:00,Saturday,256
17:10:00,Saturday,256
17:10:00,Saturday,249
17:10:00,Saturday,204
17:11:00,Saturday,204
17:11:00,Saturday,187
17:11:00,Saturday,173
17:11:00,Saturday,172
17:12:00,Saturday,170
17:12:00,Saturday,154
17:13:00,Saturday,154
17:13:00,Saturday,108
17:13:00,Saturday,71
17:13:00,Saturday,48
17:13:00,Saturday,4
17:14:00,Saturday,28
17:14:00,Saturday,45
17:15:00,Saturday,134
17:15:00,Saturday,237
17:56:00,Saturday,1125
17:57:00,Saturday,1125
17:58:00,Saturday,1125
17:59:00,Saturday,1125
18:00:00,Saturday,1125
18:01:00,Saturday,1125
18:01:00,Saturday,1092
18:02:00,Saturday,1092
18:02:00,Saturday,1090
18:02:00,Saturday,1099
18:02:00,Saturday,1114
18:02:00,Saturday,1123
18:02:00,Saturday,1119
18:03:00,Saturday,1119
18:04:00,Saturday,1119
18:04:00,Saturday,1106
18:04:00,Saturday,1105
18:04:00,Saturday,1104
18:04:00,Saturday,1099
18:04:00,Saturday,1092
18:04:00,Saturday,1091
18:04:00,Saturday,1081
18:05:00,Saturday,1081
18:05:00,Saturday,1079
18:05:00,Saturday,1080
18:05:00,Saturday,1073
