timeStamp,departureDay,distance
16:02:00,7,1104
16:02:00,7,1103
16:02:00,7,1096
16:02:00,7,1095
16:02:00,7,1092
16:03:00,7,1092
16:03:00,7,1082
16:03:00,7,1068
16:04:00,7,1068
16:05:00,7,1068
16:05:00,7,1062
16:05:00,7,897
16:05:00,7,894
16:05:00,7,857
16:05:00,7,857
16:05:00,7,796
16:06:00,7,796
16:06:00,7,796
16:06:00,7,693
16:07:00,7,592
16:07:00,7,794
16:07:00,7,580
16:07:00,7,574
16:07:00,7,530
16:07:00,7,491
16:07:00,7,489
16:08:00,7,489
16:08:00,7,390
16:08:00,7,325
16:09:00,7,325
16:09:00,7,317
16:09:00,7,316
16:09:00,7,312
16:09:00,7,290
16:10:00,7,290
16:10:00,7,270
16:10:00,7,266
16:11:00,7,266
16:11:00,7,188
16:12:00,7,170
16:12:00,7,123
16:12:00,7,119
16:13:00,7,119
16:13:00,7,110
16:13:00,7,86
16:13:00,7,48
16:13:00,7,4
16:14:00,7,4
16:14:00,7,15
16:15:00,7,15
16:15:00,7,39
16:15:00,7,72
16:15:00,7,116
17:01:00,7,1119
17:01:00,7,1117
17:01:00,7,1103
17:01:00,7,1102
17:01:00,7,1093
17:01:00,7,1089
17:02:00,7,1081
17:02:00,7,1066
17:03:00,7,1064
17:03:00,7,1061
17:03:00,7,1063
17:03:00,7,1058
17:03:00,7,1053
17:03:00,7,1047
17:03:00,7,1046
17:03:00,7,1046
17:03:00,7,1043
17:04:00,7,1043
17:04:00,7,1033
17:04:00,7,988
17:04:00,7,946
17:04:00,7,942
17:04:00,7,889
17:05:00,7,889
17:05:00,7,846
17:05:00,7,807
17:05:00,7,787
17:05:00,7,784
17:06:00,7,784
17:06:00,7,686
17:07:00,7,686
17:07:00,7,582
17:07:00,7,573
17:07:00,7,529
17:07:00,7,528
17:07:00,7,527
17:08:00,7,527
17:08:00,7,477
17:08:00,7,376
17:09:00,7,376
17:09:00,7,330
17:09:00,7,317
17:09:00,7,274
17:09:00,7,256
17:10:00,7,256
17:10:00,7,249
17:10:00,7,204
17:11:00,7,204
17:11:00,7,187
17:11:00,7,173
17:11:00,7,172
17:12:00,7,170
17:12:00,7,154
17:13:00,7,154
17:13:00,7,108
17:13:00,7,71
17:13:00,7,48
17:13:00,7,4
17:14:00,7,28
17:14:00,7,45
17:15:00,7,134
17:15:00,7,237
17:56:00,7,1125
17:57:00,7,1125
17:58:00,7,1125
17:59:00,7,1125
18:00:00,7,1125
18:01:00,7,1125
18:01:00,7,1092
18:02:00,7,1092
18:02:00,7,1090
18:02:00,7,1099
18:02:00,7,1114
18:02:00,7,1123
18:02:00,7,1119
18:03:00,7,1119
18:04:00,7,1119
18:04:00,7,1106
18:04:00,7,1105
18:04:00,7,1104
18:04:00,7,1099
18:04:00,7,1092
18:04:00,7,1091
18:04:00,7,1081
18:05:00,7,1081
18:05:00,7,1079
18:05:00,7,1080
18:05:00,7,1073
18:05:00,7,1064
18:06:00,7,1064
18:06:00,7,1044
18:06:00,7,1041
18:06:00,7,1009
18:06:00,7,1000
18:07:00,7,1000
18:07:00,7,952
18:07:00,7,941
18:07:00,7,900
18:07:00,7,843
18:07:00,7,804
18:08:00,7,798
18:08:00,7,797
18:08:00,7,797
18:09:00,7,797
18:09:00,7,764
18:09:00,7,752
18:10:00,7,752
18:10:00,7,697
18:10:00,7,596
18:10:00,7,581
18:11:00,7,581
18:11:00,7,576
18:12:00,7,576
18:12:00,7,576
18:13:00,7,576
18:13:00,7,576
18:14:00,7,576
18:14:00,7,570
18:14:00,7,494
18:14:00,7,393
18:14:00,7,291
18:14:00,7,489
18:15:00,7,190
18:15:00,7,190
18:16:00,7,86
18:16:00,7,86
18:16:00,7,264
18:16:00,7,168
18:16:00,7,109
18:16:00,7,47
18:17:00,7,5
18:17:00,7,13
18:18:00,7,44
18:19:00,7,216
18:56:00,7,1114
18:57:00,7,1114
18:58:00,7,1114
18:59:00,7,1114
19:00:00,7,1114
19:01:00,7,1114
19:01:00,7,1109
19:01:00,7,1110
19:01:00,7,1114
19:01:00,7,1124
19:02:00,7,1124
19:02:00,7,1103
19:02:00,7,1102
19:02:00,7,1092
19:02:00,7,1089
19:02:00,7,1087
19:03:00,7,1087
19:03:00,7,1077
19:03:00,7,1079
19:03:00,7,1076
19:03:00,7,1068
19:04:00,7,1068
19:04:00,7,1059
19:04:00,7,1042
19:04:00,7,1035
19:04:00,7,998
19:04:00,7,993
19:05:00,7,993
19:05:00,7,988
19:05:00,7,942
19:06:00,7,942
19:06:00,7,891
19:06:00,7,845
19:06:00,7,797
19:06:00,7,790
19:07:00,7,790
19:08:00,7,790
19:08:00,7,686
19:08:00,7,647
19:08:00,7,585
19:08:00,7,571
19:09:00,7,571
19:09:00,7,528
19:09:00,7,528
19:09:00,7,483
19:10:00,7,483
19:10:00,7,379
19:10:00,7,315
19:10:00,7,295
19:11:00,7,295
19:11:00,7,277
19:11:00,7,265
19:12:00,7,265
19:12:00,7,237
19:13:00,7,237
19:13:00,7,183
19:13:00,7,179
19:13:00,7,176
19:13:00,7,171
19:13:00,7,169
19:14:00,7,169
19:14:00,7,155
19:14:00,7,147
19:14:00,7,126
19:15:00,7,126
19:15:00,7,109
19:15:00,7,73
19:15:00,7,48
19:15:00,7,13
19:15:00,7,12
19:15:00,7,5
19:15:00,7,2
19:16:00,7,29
19:16:00,7,31
19:17:00,7,31
19:17:00,7,72
19:17:00,7,130
19:17:00,7,234
20:01:00,7,1106
20:02:00,7,1106
20:02:00,7,1091
20:02:00,7,1116
20:02:00,7,1125
20:02:00,7,1121
20:02:00,7,1119
20:03:00,7,1119
20:03:00,7,1105
20:09:00,7,279
20:09:00,7,265
20:10:00,7,265
20:10:00,7,253
20:10:00,7,241
20:11:00,7,241
20:11:00,7,106
20:11:00,7,60
20:12:00,7,60
20:12:00,7,49
20:12:00,7,3
20:12:00,7,3
20:12:00,7,41
07:31:00,3,1119
07:31:00,3,1104
07:31:00,3,1103
07:31:00,3,1095
07:31:00,3,1090
07:32:00,3,1090
07:32:00,3,1075
07:32:00,3,1067
07:32:00,3,1060
07:32:00,3,1043
07:32:00,3,1035
07:32:00,3,1000
07:32:00,3,993
07:33:00,3,993
07:33:00,3,959
07:33:00,3,941
07:33:00,3,918
07:33:00,3,892
07:33:00,3,861
07:33:00,3,844
07:34:00,3,844
07:34:00,3,791
07:34:00,3,789
07:34:00,3,783
07:34:00,3,783
07:34:00,3,742
07:34:00,3,690
07:35:00,3,690
07:35:00,3,607
07:35:00,3,587
07:35:00,3,581
07:35:00,3,574
07:35:00,3,560
07:35:00,3,544
07:36:00,3,544
07:36:00,3,539
07:37:00,3,539
07:37:00,3,505
07:37:00,3,486
07:37:00,3,382
07:37:00,3,379
07:38:00,3,379
07:38:00,3,372
07:38:00,3,317
07:38:00,3,281
07:38:00,3,263
07:39:00,3,263
07:39:00,3,252
07:39:00,3,222
07:39:00,3,206
07:39:00,3,190
07:39:00,3,187
07:39:00,3,180
07:39:00,3,168
07:40:00,3,168
07:40:00,3,143
07:40:00,3,118
07:40:00,3,117
07:40:00,3,117
07:41:00,3,117
07:41:00,3,101
07:41:00,3,75
07:41:00,3,60
07:41:00,3,49
07:41:00,3,30
07:41:00,3,8
07:42:00,3,40
07:42:00,3,41
07:43:00,3,58
07:43:00,3,61
07:43:00,3,76
07:43:00,3,103
07:43:00,3,126
07:43:00,3,229
08:11:00,3,1049
08:12:00,3,1049
08:13:00,3,1049
08:14:00,3,1049
08:15:00,3,1049
08:16:00,3,1049
08:16:00,3,1114
08:16:00,3,1112
08:16:00,3,1104
08:16:00,3,1103
08:16:00,3,1102
08:16:00,3,1093
08:16:00,3,1091
08:16:00,3,1083
08:16:00,3,1076
08:16:00,3,1072
08:16:00,3,1064
08:17:00,3,1058
08:17:00,3,1042
08:17:00,3,1032
08:17:00,3,1001
08:17:00,3,988
08:17:00,3,955
08:18:00,3,955
08:18:00,3,955
08:18:00,3,886
08:19:00,3,886
08:19:00,3,841
08:19:00,3,809
08:19:00,3,802
08:20:00,3,782
08:20:00,3,678
08:20:00,3,577
08:20:00,3,572
08:21:00,3,572
08:22:00,3,572
08:22:00,3,572
08:22:00,3,544
08:22:00,3,544
08:22:00,3,476
08:23:00,3,476
08:23:00,3,374
08:23:00,3,316
08:23:00,3,272
08:23:00,3,271
08:24:00,3,271
08:24:00,3,260
08:25:00,3,260
08:25:00,3,188
08:25:00,3,170
08:25:00,3,168
08:25:00,3,138
08:26:00,3,138
08:26:00,3,109
08:26:00,3,65
08:26:00,3,49
08:26:00,3,12
08:27:00,3,12
08:27:00,3,37
08:28:00,3,142
08:28:00,3,167
09:11:00,3,1115
09:12:00,3,1115
09:13:00,3,1115
09:14:00,3,1115
09:15:00,3,1115
09:16:00,3,1115
09:16:00,3,1102
09:16:00,3,1102
09:16:00,3,1116
09:16:00,3,1122
09:16:00,3,1104
09:16:00,3,1102
09:16:00,3,1091
09:16:00,3,1090
09:17:00,3,1090
09:17:00,3,1080
09:17:00,3,1076
09:17:00,3,1071
09:17:00,3,1063
09:17:00,3,1061
09:18:00,3,1061
09:18:00,3,1043
09:18:00,3,1029
09:18:00,3,998
09:18:00,3,961
09:18:00,3,943
09:19:00,3,943
09:19:00,3,859
09:19:00,3,841
09:19:00,3,783
09:19:00,3,755
09:20:00,3,755
09:21:00,3,755
09:21:00,3,654
09:21:00,3,582
09:21:00,3,550
09:21:00,3,538
09:21:00,3,521
09:21:00,3,490
09:22:00,3,490
09:22:00,3,445
09:22:00,3,340
09:22:00,3,315
09:22:00,3,265
09:23:00,3,265
09:23:00,3,252
09:23:00,3,237
09:24:00,3,237
09:24:00,3,169
09:24:00,3,141
09:24:00,3,136
09:24:00,3,109
09:25:00,3,45
09:25:00,3,36
09:25:00,3,29
09:25:00,3,20
09:25:00,3,20
09:25:00,3,10
09:25:00,3,13
09:26:00,3,13
09:26:00,3,67
09:27:00,3,93
09:27:00,3,169
09:56:00,3,1102
09:57:00,3,1102
09:58:00,3,1102
09:59:00,3,1102
10:00:00,3,1102
10:01:00,3,1102
10:01:00,3,1089
10:01:00,3,1088
10:01:00,3,1091
10:01:00,3,1117
10:01:00,3,1124
10:01:00,3,1104
10:01:00,3,1102
10:01:00,3,1097
10:01:00,3,1092
10:01:00,3,1091
10:02:00,3,1091
10:02:00,3,1087
10:02:00,3,1083
10:02:00,3,1081
10:02:00,3,1077
10:03:00,3,1070
10:03:00,3,1065
10:03:00,3,1062
10:03:00,3,1055
10:03:00,3,1046
10:03:00,3,1045
10:03:00,3,1044
10:03:00,3,1041
10:03:00,3,1039
10:04:00,3,1039
10:04:00,3,996
10:04:00,3,985
10:04:00,3,940
10:04:00,3,893
10:04:00,3,844
10:05:00,3,844
10:05:00,3,812
10:05:00,3,792
10:05:00,3,782
10:05:00,3,686
10:06:00,3,686
10:06:00,3,583
10:06:00,3,572
10:06:00,3,536
10:07:00,3,536
10:07:00,3,531
10:07:00,3,486
10:07:00,3,481
10:07:00,3,379
10:08:00,3,379
10:08:00,3,373
10:08:00,3,316
10:09:00,3,316
10:09:00,3,280
10:09:00,3,278
10:09:00,3,276
10:09:00,3,267
10:09:00,3,266
10:09:00,3,237
10:10:00,3,237
10:11:00,3,237
10:11:00,3,186
10:11:00,3,177
10:11:00,3,169
10:11:00,3,154
10:12:00,3,154
10:12:00,3,109
10:12:00,3,73
10:12:00,3,67
10:12:00,3,48
10:26:00,3,1090
10:27:00,3,1090
10:28:00,3,1090
10:29:00,3,1090
10:30:00,3,1090
10:31:00,3,1090
10:31:00,3,1105
10:31:00,3,1108
10:32:00,3,1108
10:32:00,3,1117
10:32:00,3,1118
10:33:00,3,1118
10:33:00,3,1112
10:34:00,3,1112
10:34:00,3,1104
10:34:00,3,1103
10:34:00,3,1102
10:35:00,3,1102
10:35:00,3,1080
10:36:00,3,1051
10:36:00,3,1013
10:36:00,3,1060
10:36:00,3,1058
10:36:00,3,1042
10:36:00,3,919
10:37:00,3,919
10:38:00,3,817
10:39:00,3,817
10:39:00,3,817
10:40:00,3,817
10:40:00,3,841
10:40:00,3,581
10:40:00,3,564
10:40:00,3,547
10:40:00,3,572
10:40:00,3,540
10:40:00,3,540
10:40:00,3,489
10:40:00,3,480
10:41:00,3,480
10:41:00,3,377
10:41:00,3,366
10:42:00,3,366
10:42:00,3,317
10:42:00,3,279
10:42:00,3,276
10:43:00,3,276
10:43:00,3,245
10:44:00,3,245
10:44:00,3,173
10:44:00,3,168
10:45:00,3,168
10:45:00,3,144
10:45:00,3,107
10:45:00,3,72
10:46:00,3,72
10:46:00,3,7
10:46:00,3,10
10:46:00,3,28
10:47:00,3,28
11:17:00,3,1131
11:17:00,3,1131
11:17:00,3,1117
11:18:00,3,1092
11:18:00,3,1091
11:19:00,3,1062
11:20:00,3,1062
11:20:00,3,1053
11:20:00,3,1045
11:20:00,3,1029
11:21:00,3,1029
11:21:00,3,1025
11:22:00,3,1025
11:22:00,3,1000
11:22:00,3,963
11:22:00,3,943
11:22:00,3,863
11:22:00,3,845
11:23:00,3,845
11:23:00,3,781
11:23:00,3,759
11:23:00,3,748
11:23:00,3,658
11:24:00,3,658
11:24:00,3,642
11:24:00,3,603
11:24:00,3,581
11:24:00,3,570
11:24:00,3,554
11:24:00,3,538
11:24:00,3,521
11:25:00,3,521
11:25:00,3,487
11:25:00,3,452
11:26:00,3,452
11:26:00,3,349
11:26:00,3,320
11:26:00,3,316
11:26:00,3,271
11:26:00,3,268
11:27:00,3,268
11:27:00,3,264
11:27:00,3,247
11:28:00,3,247
11:29:00,3,144
11:29:00,3,123
11:29:00,3,120
11:29:00,3,99
11:29:00,3,90
11:29:00,3,43
11:29:00,3,10
11:29:00,3,58
11:56:00,3,1099
11:57:00,3,1099
11:58:00,3,1099
11:59:00,3,1099
12:00:00,3,1099
12:01:00,3,1099
12:01:00,3,1115
12:01:00,3,1112
12:01:00,3,1114
12:02:00,3,1114
12:02:00,3,1124
12:03:00,3,1124
12:03:00,3,1106
12:03:00,3,1099
12:03:00,3,1101
12:03:00,3,1090
12:04:00,3,1090
12:04:00,3,1072
12:05:00,3,1072
12:05:00,3,1067
12:05:00,3,1061
12:05:00,3,886
12:06:00,3,886
12:06:00,3,886
12:06:00,3,989
12:07:00,3,794
12:07:00,3,782
12:07:00,3,782
12:07:00,3,678
12:08:00,3,678
12:08:00,3,563
12:08:00,3,795
12:09:00,3,795
12:09:00,3,580
12:09:00,3,563
12:09:00,3,527
12:09:00,3,522
12:09:00,3,488
12:09:00,3,462
12:10:00,3,462
12:10:00,3,360
12:10:00,3,315
12:10:00,3,257
12:10:00,3,254
12:11:00,3,254
12:11:00,3,200
12:11:00,3,165
12:11:00,3,152
12:11:00,3,124
12:12:00,3,108
12:12:00,3,48
12:12:00,3,10
12:13:00,3,10
12:13:00,3,45
12:13:00,3,53
12:14:00,3,155
12:56:00,3,1104
12:57:00,3,1104
12:58:00,3,1104
12:59:00,3,1104
13:00:00,3,1104
13:01:00,3,1104
13:01:00,3,1124
13:01:00,3,1125
13:01:00,3,1105
13:02:00,3,1105
13:02:00,3,1103
13:02:00,3,1104
13:02:00,3,1091
13:02:00,3,1081
13:02:00,3,1076
13:02:00,3,1075
13:02:00,3,1070
13:03:00,3,1070
13:03:00,3,1063
13:03:00,3,1054
13:04:00,3,1054
13:05:00,3,1054
13:05:00,3,1044
13:05:00,3,999
13:05:00,3,957
13:05:00,3,952
13:05:00,3,925
13:05:00,3,844
13:06:00,3,844
13:06:00,3,822
13:06:00,3,801
13:06:00,3,783
13:07:00,3,783
13:07:00,3,720
13:07:00,3,617
13:08:00,3,580
13:08:00,3,571
13:08:00,3,565
13:08:00,3,522
13:08:00,3,514
13:09:00,3,514
13:09:00,3,489
13:09:00,3,412
13:09:00,3,362
13:10:00,3,362
13:10:00,3,309
13:10:00,3,259
13:11:00,3,259
13:11:00,3,256
13:11:00,3,208
13:11:00,3,168
13:11:00,3,133
13:12:00,3,133
13:12:00,3,104
13:12:00,3,50
13:12:00,3,3
13:12:00,3,1
13:13:00,3,1
13:14:00,3,97
13:14:00,3,123
13:14:00,3,201
13:59:00,3,1161
14:00:00,3,1161
14:01:00,3,1161
14:01:00,3,1090
14:01:00,3,1091
14:01:00,3,1092
14:01:00,3,1113
14:01:00,3,1122
14:01:00,3,1124
14:01:00,3,1105
14:01:00,3,1103
14:02:00,3,1103
14:02:00,3,1102
14:02:00,3,1096
14:02:00,3,1094
14:02:00,3,1089
14:02:00,3,1072
14:02:00,3,1064
14:02:00,3,1059
14:03:00,3,1059
14:03:00,3,1043
14:03:00,3,1034
14:04:00,3,1034
14:04:00,3,1024
14:04:00,3,998
14:04:00,3,993
14:04:00,3,987
14:05:00,3,954
14:05:00,3,891
14:05:00,3,840
14:05:00,3,788
14:05:00,3,785
14:06:00,3,785
14:06:00,3,684
14:07:00,3,684
14:07:00,3,583
14:07:00,3,581
14:07:00,3,573
14:07:00,3,540
14:07:00,3,520
14:08:00,3,520
14:08:00,3,507
14:08:00,3,507
14:08:00,3,481
14:09:00,3,481
14:09:00,3,388
14:09:00,3,377
14:09:00,3,315
14:09:00,3,276
14:09:00,3,275
14:10:00,3,275
14:10:00,3,217
14:10:00,3,174
14:10:00,3,169
14:11:00,3,169
14:11:00,3,127
14:12:00,3,127
14:12:00,3,107
14:12:00,3,71
14:12:00,3,46
14:12:00,3,6
14:13:00,3,6
14:13:00,3,28
14:14:00,3,129
14:14:00,3,165
14:14:00,3,230
14:56:00,3,1100
14:57:00,3,1100
14:58:00,3,1100
14:59:00,3,1100
15:00:00,3,1100
15:01:00,3,1100
15:01:00,3,1105
15:01:00,3,1112
15:01:00,3,1117
15:01:00,3,1123
15:02:00,3,1123
15:02:00,3,1106
15:02:00,3,1105
15:02:00,3,1095
15:03:00,3,1092
15:03:00,3,1090
15:03:00,3,1078
15:03:00,3,1077
15:03:00,3,1067
15:03:00,3,1061
15:04:00,3,1061
15:04:00,3,1053
15:05:00,3,1053
15:05:00,3,1044
15:05:00,3,1037
15:05:00,3,1031
15:05:00,3,999
15:05:00,3,995
15:06:00,3,995
15:06:00,3,970
15:06:00,3,952
15:06:00,3,894
15:07:00,3,894
15:07:00,3,845
15:07:00,3,793
15:08:00,3,793
15:08:00,3,690
15:08:00,3,586
15:08:00,3,580
15:09:00,3,580
15:09:00,3,570
15:09:00,3,521
15:09:00,3,514
15:10:00,3,514
15:10:00,3,487
15:10:00,3,484
15:10:00,3,389
15:10:00,3,379
15:10:00,3,332
15:10:00,3,315
15:10:00,3,277
15:11:00,3,277
15:11:00,3,273
15:12:00,3,273
15:12:00,3,197
15:12:00,3,176
15:12:00,3,169
15:12:00,3,112
15:12:00,3,110
15:13:00,3,110
15:13:00,3,105
15:13:00,3,75
15:13:00,3,47
15:14:00,3,47
15:14:00,3,1
15:14:00,3,25
15:15:00,3,44
15:15:00,3,128
15:16:00,3,128
15:16:00,3,231
15:56:00,3,1122
15:57:00,3,1122
15:58:00,3,1122
15:59:00,3,1122
16:00:00,3,1122
16:01:00,3,1122
16:01:00,3,1106
16:01:00,3,1096
16:01:00,3,1114
16:02:00,3,1114
16:02:00,3,1125
16:02:00,3,1103
16:02:00,3,1102
16:02:00,3,1091
16:02:00,3,1091
16:03:00,3,1091
16:03:00,3,1081
16:03:00,3,1081
16:03:00,3,1081
16:03:00,3,1080
16:04:00,3,1080
16:04:00,3,1068
16:04:00,3,1067
16:04:00,3,1065
16:04:00,3,1055
16:04:00,3,1051
16:05:00,3,1051
16:05:00,3,1048
16:05:00,3,1032
16:05:00,3,1026
16:05:00,3,1001
16:06:00,3,1001
16:06:00,3,983
16:06:00,3,942
16:06:00,3,883
16:06:00,3,843
16:06:00,3,781
16:07:00,3,781
16:08:00,3,781
16:08:00,3,676
16:08:00,3,641
16:08:00,3,580
16:08:00,3,576
16:09:00,3,576
16:09:00,3,576
16:09:00,3,568
16:10:00,3,568
16:10:00,3,527
16:10:00,3,474
16:11:00,3,474
16:11:00,3,372
16:11:00,3,317
16:11:00,3,270
16:11:00,3,256
16:12:00,3,256
16:12:00,3,235
16:13:00,3,235
16:13:00,3,169
16:13:00,3,117
16:13:00,3,70
16:13:00,3,67
16:14:00,3,67
16:14:00,3,47
16:14:00,3,40
16:14:00,3,14
16:14:00,3,33
16:14:00,3,43
16:14:00,3,134
16:14:00,3,148
16:14:00,3,166
16:14:00,3,197
17:05:00,3,835
17:05:00,3,794
17:05:00,3,794
17:05:00,3,785
17:06:00,3,785
17:06:00,3,692
17:06:00,3,835
17:07:00,3,835
17:07:00,3,589
17:07:00,3,578
17:07:00,3,573
17:07:00,3,529
17:07:00,3,527
17:08:00,3,527
17:08:00,3,520
17:08:00,3,489
17:08:00,3,486
17:08:00,3,389
17:09:00,3,389
17:09:00,3,382
17:09:00,3,315
17:09:00,3,297
17:10:00,3,280
17:10:00,3,262
17:10:00,3,229
17:11:00,3,229
17:11:00,3,206
17:11:00,3,179
17:11:00,3,170
17:11:00,3,142
17:12:00,3,142
17:12:00,3,106
17:12:00,3,76
17:12:00,3,45
17:12:00,3,4
17:13:00,3,4
17:13:00,3,26
17:14:00,3,87
17:14:00,3,129
17:56:00,3,1114
17:57:00,3,1114
17:58:00,3,1114
17:59:00,3,1114
18:00:00,3,1114
18:01:00,3,1114
18:02:00,3,1114
18:03:00,3,1114
18:04:00,3,1114
18:05:00,3,1114
18:05:00,3,1115
18:06:00,3,1115
18:06:00,3,1090
18:06:00,3,1116
18:06:00,3,1123
18:07:00,3,1119
18:07:00,3,1106
18:07:00,3,1104
18:07:00,3,1103
18:07:00,3,1102
18:08:00,3,1102
18:08:00,3,1095
18:08:00,3,1091
18:08:00,3,1078
18:08:00,3,1080
18:08:00,3,1077
18:09:00,3,1077
18:09:00,3,1063
18:09:00,3,1047
18:09:00,3,1045
18:10:00,3,1045
18:10:00,3,1031
18:10:00,3,1004
18:10:00,3,1000
18:10:00,3,955
18:10:00,3,954
18:11:00,3,954
18:11:00,3,903
18:12:00,3,903
18:12:00,3,868
18:12:00,3,846
18:13:00,3,846
18:13:00,3,802
18:13:00,3,794
18:14:00,3,794
18:14:00,3,700
18:15:00,3,700
18:15:00,3,637
18:15:00,3,599
18:15:00,3,582
18:15:00,3,574
18:15:00,3,546
18:15:00,3,539
18:16:00,3,539
18:16:00,3,539
18:16:00,3,497
18:16:00,3,490
18:16:00,3,390
18:17:00,3,390
18:17:00,3,323
18:17:00,3,316
18:18:00,3,316
18:18:00,3,289
18:18:00,3,277
18:18:00,3,268
18:19:00,3,268
18:19:00,3,207
18:19:00,3,188
18:19:00,3,170
18:20:00,3,170
18:20:00,3,152
18:21:00,3,152
18:21:00,3,152
18:21:00,3,109
18:22:00,3,109
18:22:00,3,85
18:22:00,3,49
18:22:00,3,2
18:23:00,3,44
18:24:00,3,119
18:24:00,3,171
18:25:00,3,171
18:25:00,3,220
18:56:00,3,1115
18:57:00,3,1115
18:58:00,3,1115
18:59:00,3,1115
19:00:00,3,1115
19:01:00,3,1115
19:01:00,3,1115
19:01:00,3,1117
19:01:00,3,1124
19:01:00,3,1103
19:01:00,3,1102
19:01:00,3,1094
19:01:00,3,1090
19:02:00,3,1090
19:02:00,3,1080
19:02:00,3,1072
19:02:00,3,1068
19:02:00,3,1065
19:02:00,3,1059
19:03:00,3,1059
19:03:00,3,1046
19:03:00,3,1042
19:03:00,3,1035
19:03:00,3,999
19:03:00,3,993
19:04:00,3,993
19:04:00,3,954
19:04:00,3,953
19:04:00,3,892
19:05:00,3,892
19:05:00,3,843
19:05:00,3,789
19:05:00,3,783
19:06:00,3,783
19:06:00,3,688
19:06:00,3,587
19:07:00,3,581
19:07:00,3,578
19:07:00,3,572
19:07:00,3,522
19:08:00,3,522
19:08:00,3,490
19:08:00,3,486
19:08:00,3,382
19:09:00,3,382
19:09:00,3,317
19:09:00,3,286
19:09:00,3,281
19:09:00,3,255
19:10:00,3,255
19:10:00,3,193
19:10:00,3,187
19:10:00,3,180
19:10:00,3,169
19:11:00,3,169
19:11:00,3,120
19:12:00,3,120
19:12:00,3,109
19:12:00,3,79
19:12:00,3,47
19:12:00,3,10
19:12:00,3,11
19:13:00,3,11
19:13:00,3,22
19:14:00,3,25
19:14:00,3,123
19:56:00,3,1112
19:57:00,3,1112
19:58:00,3,1112
19:59:00,3,1112
20:00:00,3,1112
20:01:00,3,1112
20:01:00,3,1123
20:01:00,3,1122
20:01:00,3,1118
20:02:00,3,1118
20:02:00,3,1100
20:02:00,3,1093
20:02:00,3,1065
20:02:00,3,1065
20:02:00,3,1089
20:03:00,3,1089
20:03:00,3,1082
20:03:00,3,1035
20:03:00,3,1061
20:03:00,3,994
20:04:00,3,994
20:04:00,3,994
20:04:00,3,889
20:04:00,3,786
20:05:00,3,786
20:05:00,3,955
20:05:00,3,844
20:05:00,3,785
20:05:00,3,682
20:06:00,3,682
20:06:00,3,572
20:06:00,3,532
20:06:00,3,531
20:06:00,3,530
20:07:00,3,530
20:07:00,3,522
20:07:00,3,512
20:07:00,3,470
20:07:00,3,365
20:08:00,3,365
20:08:00,3,330
20:08:00,3,308
20:08:00,3,267
20:08:00,3,265
20:08:00,3,264
20:09:00,3,264
20:09:00,3,264
20:09:00,3,240
20:10:00,3,240
20:10:00,3,160
20:10:00,3,134
20:10:00,3,107
20:10:00,3,54
20:10:00,3,43
20:11:00,3,43
20:11:00,3,12
20:11:00,3,45
20:12:00,3,45
20:13:00,3,250
20:56:00,3,1100
20:57:00,3,1100
20:58:00,3,1100
20:59:00,3,1100
21:00:00,3,1100
21:01:00,3,1100
21:01:00,3,1099
21:02:00,3,1099
21:02:00,3,1100
21:03:00,3,1100
21:04:00,3,1100
21:04:00,3,1111
21:04:00,3,1123
21:04:00,3,1105
21:05:00,3,1104
21:05:00,3,1072
21:05:00,3,1090
21:05:00,3,1056
21:05:00,3,1039
21:05:00,3,997
21:05:00,3,996
21:06:00,3,996
21:06:00,3,944
21:06:00,3,894
21:06:00,3,842
21:06:00,3,793
21:06:00,3,793
21:07:00,3,793
21:07:00,3,688
21:07:00,3,582
21:07:00,3,571
21:08:00,3,571
21:08:00,3,522
21:08:00,3,507
21:09:00,3,507
21:09:00,3,481
21:09:00,3,379
21:09:00,3,367
21:09:00,3,314
21:09:00,3,278
21:09:00,3,255
21:10:00,3,255
21:10:00,3,238
21:11:00,3,238
21:11:00,3,175
21:11:00,3,168
21:11:00,3,118
21:12:00,3,118
21:12:00,3,109
21:12:00,3,74
21:12:00,3,47
21:12:00,3,12
21:12:00,3,27
21:12:00,3,132
07:31:00,5,591
07:31:00,5,596
07:31:00,5,622
07:31:00,5,645
07:32:00,5,645
07:32:00,5,650
07:32:00,5,685
07:32:00,5,709
07:32:00,5,718
07:32:00,5,723
07:32:00,5,747
07:32:00,5,756
07:32:00,5,761
07:32:00,5,767
07:32:00,5,787
07:32:00,5,854
07:33:00,5,854
07:33:00,5,940
07:33:00,5,1036
07:33:00,5,1132
07:34:00,5,1132
07:34:00,5,1169
07:35:00,5,1169
07:35:00,5,1151
07:35:00,5,1103
07:35:00,5,1098
07:35:00,5,1093
07:35:00,5,1089
07:36:00,5,1089
07:36:00,5,1081
07:36:00,5,1071
07:36:00,5,1058
07:36:00,5,1042
07:36:00,5,1026
07:36:00,5,998
07:37:00,5,998
07:37:00,5,954
07:37:00,5,952
07:37:00,5,947
07:38:00,5,947
07:38:00,5,860
07:38:00,5,841
07:38:00,5,795
07:38:00,5,795
07:38:00,5,791
07:39:00,5,791
07:39:00,5,779
07:40:00,5,779
07:40:00,5,739
07:40:00,5,648
07:40:00,5,638
07:41:00,5,638
07:41:00,5,582
07:41:00,5,574
07:41:00,5,538
07:42:00,5,538
07:42:00,5,533
07:42:00,5,487
07:42:00,5,428
